,Building,Ecost_base (€),Ecost_SC (€),Ecost_EC (€),Ecost_EC_BESS (€),Savings_SC (€),Savings_SC (%),Savings_EC (€),Savings_EC (%),Savings_EC_BESS (€),Savings_EC_BESS (%),Income_PV_SC(€),Income_PV_EC(€),Income_PV_EC_B(€),incomeEC_total,incomeEC_b_total,PV_Power_W,PV_Investment_€
1727,B4456,1349.8024129,820.5203682,794.5647152261304,360.93682923618803,529.2820447,0.39211816458592436,555.2376976738697,0.41134738860109327,988.865583663812,0.7326002489055203,688.400206,665.0737938139941,628.7737227538323,5275416.328113,2804327.871184995,10305.6,11336.16
1728,B1119,826.1455379999999,618.6050307,497.52604920512783,244.246857395228,207.54050729999983,0.2512154308821067,328.61948879487204,0.39777433113107497,581.8986806047719,0.7043537171591817,150.3614741,142.3676684267228,134.59716757609849,5275416.328113,2804327.871184995,2083.2,2291.52
1729,B3224,1254.0407274999998,784.2391461000001,744.5680400957411,341.4532587456064,469.8015813999997,0.37463024214259405,509.47268740425864,0.4062648654321785,912.5874687543934,0.7277175682911731,513.5944723,495.0831375490364,468.061244278131,5275416.328113,2804327.871184995,8347.2,9181.920000000002
1730,B3825,1031.1739567,697.7141955,620.7740104168246,293.6487501699353,333.4597612,0.32337876556459005,410.3999462831754,0.3979929318585121,737.5252065300647,0.7152286980659591,280.1000675,272.6291011742541,257.74886406712,5275416.328113,2804327.871184995,5020.8,5522.880000000001
1731,B1431,1512.2989458999998,911.9627181000001,890.8039924934169,399.9202870232572,600.3362277999997,0.3969692827119756,621.4949534065829,0.4109603825959944,1112.3786588767425,0.7355547406103251,823.5856898,798.5798591988057,754.9929581575085,5275416.328113,2804327.871184995,12857.6,14143.360000000002
1732,B2463,1443.469631,873.6825798,849.4037651032445,383.9893122852564,569.7870512,0.39473435323004724,594.0658658967554,0.4115541145712926,1059.4803187147436,0.733981717357477,756.8622746000001,730.5299675443433,690.6572647253627,5275416.328113,2804327.871184995,11777.6,12955.36
1733,B1654,1823.9400400999998,1070.9759862,1062.071434387549,467.5894429956522,752.9640538999997,0.41282281069870996,761.8686057124507,0.41770485266099006,1356.3505971043476,0.7436377113745384,1198.9296718,1157.4972575390307,1094.3204595785317,5275416.328113,2804327.871184995,17750.4,19525.44
1734,B3510,1181.9710115999999,748.9744776,702.8040267617923,326.54592699978645,432.9965339999999,0.3663343091755398,479.16698483820755,0.4053965622977277,855.4250846002135,0.7237276347769726,466.1743842,450.9391044391981,426.32661528806693,5275416.328113,2804327.871184995,7724.8,8497.28
1735,B2895,11177.980753699994,8300.245386600001,3934.63324640602,1624.238667172123,2877.735367099993,0.2574467992483742,7243.347507293975,0.6480014294975748,9553.742086527871,0.8546930163004183,154.7994574,164.28732944618946,155.32044217946793,5275416.328113,2804327.871184995,23302.4,25632.64
1736,B1551,3087.3635252,1786.7762837999999,1784.8405090705342,757.5198671448322,1300.5872414,0.42126145197486836,1302.5230161294658,0.4218884512620159,2329.843658055168,0.7546385901881251,2554.7785722,2470.368202882429,2335.53423085785,5275416.328113,2804327.871184995,37600.0,41360.0
1737,B3699,1378.8925706999999,849.5511669,817.13407661496,371.2606843738544,529.3414037999999,0.3838887923888645,561.7584940850398,0.407398303553018,1007.6318863261454,0.730754453056932,626.3303712,607.0337256708981,573.9015114974869,5275416.328113,2804327.871184995,10313.6,11344.96
1738,B1582,1204.6981426,751.054869,711.502234212843,330.012476064981,453.64327359999993,0.3765617772273968,493.19590838715703,0.4093937650827063,874.685666535019,0.7260621027000652,516.6738309,496.5105684465828,469.41076526027206,5275416.328113,2804327.871184995,8030.4,8833.44
1739,B3112,939.4695003,649.4360589,561.2676712001671,269.76135875797104,290.0334414,0.3087204441521347,378.20182909983293,0.4025695660998702,669.708141542029,0.7128577791276584,255.2355093,243.31001803893434,230.03003162748251,5275416.328113,2804327.871184995,3867.2,4253.920000000001
1740,B2747,2309.8463225000005,1343.2616352000002,1339.4426142598616,577.7964758040238,966.5846873000003,0.4184627686632603,970.4037082401389,0.4201161344750626,1732.0498466959766,0.7498550140865383,1710.8911764,1652.2444781457873,1562.0641214345349,5275416.328113,2804327.871184995,25708.800000000003,28279.680000000004
1741,B2959,4444.168022,2831.2023366000003,2310.120383562624,1000.4064380583682,1612.9656853999995,0.3629398522772593,2134.047638437376,0.48019058412579885,3443.7615839416317,0.7748945509922108,124.94902870000001,134.20538809789522,126.8803887220024,5275416.328113,2804327.871184995,10382.4,11420.64
1742,B3037,1331.070299,810.6504480000001,783.15755687422,356.5497926009095,520.4198509999999,0.39097848655399975,547.91274212578,0.4116332116623842,974.5205063990904,0.7321330114053506,663.8783793,637.4324800900764,602.6410862048493,5275416.328113,2804327.871184995,10012.8,11014.08
1743,B4490,8151.3582049,4931.2087335,4888.810743205482,1987.3061944088863,3220.1494714,0.39504453005933193,3262.5474616945176,0.40024587064930023,6164.052010491114,0.7561993787471807,4821.2729669,4698.580399866798,4442.1294556506,5275416.328113,2804327.871184995,77798.4,85578.24
1744,B3051,2590.0694574000004,1520.0157330000002,1514.6466279432475,649.0597143095677,1070.0537244000002,0.413137076823475,1075.4228294567529,0.41521003476729107,1941.0097430904327,0.7494045140545706,1803.2255401,1755.1223697689577,1659.326884614552,5275416.328113,2804327.871184995,27563.2,30319.520000000004
1745,B3637,739.0403297999999,595.1865492000001,448.7461893357916,224.81138655331677,143.85378059999982,0.19464943224266223,290.2941404642083,0.3927987807414625,514.2289432466831,0.6958063349341767,66.16901580000001,62.01367339340905,58.62893508042721,5275416.328113,2804327.871184995,697.6,767.3600000000001
1746,B4386,1180.2403176999999,740.935197,696.601958234599,325.62253757529794,439.30512069999986,0.3722166698694875,483.63835946540087,0.40977956117267195,854.617780124702,0.7241048855119128,492.10960989999995,474.3763562560564,448.48464979953735,5275416.328113,2804327.871184995,7643.200000000001,8407.520000000002
1747,B1210,1568.3384123,927.7102782000001,913.1863819735889,408.51370702952113,640.6281341,0.4084757021034165,655.1520303264111,0.4177363923425286,1159.824705270479,0.7395245159936958,940.418163,903.5259826184212,854.2110679746424,5275416.328113,2804327.871184995,13742.4,15116.64
1748,B1075,4809.812528000001,3941.0767512,1649.0321580942305,663.910784942625,868.7357768000011,0.18061738825426438,3160.780369905771,0.6571525088567381,4145.901743057377,0.8619674298992502,18.404238399999997,20.059064965521884,18.964230842720028,5275416.328113,2804327.871184995,7704.0,8474.400000000001
1749,B3570,1486.4294016,898.6528359000001,873.7596593780877,395.0060057953374,587.7765656999998,0.39542851148350144,612.6697422219122,0.4121754733608145,1091.4233958046625,0.7342584818558143,780.6593677999999,754.0852138609988,712.9268535359079,5275416.328113,2804327.871184995,12312.0,13543.2
1750,B4371,1115.9217612999998,695.0920176000001,655.5111279768721,306.54289352515633,420.82974369999977,0.3771140220527213,460.41063332312774,0.41258325564578074,809.3788677748435,0.7253007297141985,493.2835586,469.38704743606075,443.7676600310386,5275416.328113,2804327.871184995,7134.400000000001,7847.840000000001
1751,B3571,1503.7054721,903.7740582,881.7089881248862,398.2850038887509,599.9314138999999,0.3989686976813123,621.9964839751137,0.41364249549911164,1105.420468211249,0.7351309739316663,822.3904537000001,795.8894981605729,752.4494384138413,5275416.328113,2804327.871184995,12660.8,13926.88
1752,B4341,4217.7301615,3655.6082865000003,2302.0338052498896,991.5640085134974,562.1218749999994,0.13327592175789774,1915.69635625011,0.4542007864175002,3226.1661529865023,0.7649057738295766,-0.0,0.0,0.0,5275416.328113,2804327.871184995,2099.2,2309.12
1753,B3590,7819.088246199999,3534.0302547,2020.6214568318462,928.4779926526032,4285.057991499999,0.5480252756557,5798.466789368153,0.7415783793188613,6890.610253547396,0.8812549541049323,2674.7668163,2684.9041599993925,2538.3607046652314,5275416.328113,2804327.871184995,63788.8,70167.68000000001
1754,B3922,724.7923799999999,596.4931125,442.3402827455376,222.43560151763612,128.29926749999981,0.17701519916641487,282.4520972544623,0.3897006991912116,502.3567784823638,0.6931043873313953,34.389552200000004,32.261684430261944,30.500825036565015,5275416.328113,2804327.871184995,497.6,547.36
1755,B3151,1255.9355784999998,772.2110331000001,739.8080896323338,339.86898440973926,483.72454539999967,0.38515076225304956,516.127488867666,0.4109506074221514,916.0665940902605,0.7293897949641218,596.4308076,572.9596803008942,541.6872451170372,5275416.328113,2804327.871184995,8832.0,9715.2
1756,B2604,1767.7967288999998,1053.4379193,1036.79753065988,460.63041676068184,714.3588095999999,0.4040955602652942,730.9991982401198,0.41350862703257707,1307.166312139318,0.7394324759004922,1018.5508043000001,987.8816768305708,933.9625848417941,5275416.328113,2804327.871184995,16072.0,17679.2
1757,B1805,1798.2716951000002,1049.9342895,1042.1332228048532,459.96104686225766,748.3374056000002,0.41614257046868874,756.138472295147,0.42048066171285586,1338.3106482377425,0.7442204934240041,1223.4102306,1180.5041968137712,1116.071668228614,5275416.328113,2804327.871184995,17758.399999999998,19534.24
1758,B2679,14531.1956734,8634.9745674,8604.069593854787,3491.398630105784,5896.221105999999,0.4057629694432712,5927.126079545213,0.4078897712729229,11039.797043294217,0.7597308089039814,11543.5675331,11176.27832351845,10566.27128203618,5275416.328113,2804327.871184995,175395.2,192934.72000000003
1759,B4254,1316.4231166,799.6498452000001,773.1544786093707,352.16646166943985,516.7732713999999,0.3925586423419085,543.2686379906293,0.41268542852222145,964.2566549305601,0.7324823172514624,660.3012534,633.2961893829001,598.7305563801384,5275416.328113,2804327.871184995,9784.0,10762.4
1760,B1497,2493.5468238999997,1456.4563542,1452.544190600371,622.1074065559152,1037.0904696999996,0.41590976345812175,1041.0026332996288,0.4174786786924907,1871.4394173440846,0.7505130440731343,1806.4150868000002,1747.4307707964642,1652.0550970853371,5275416.328113,2804327.871184995,27630.4,30393.44
1761,B2357,2917.9160392,1700.9386533000002,1697.5232608199233,721.6750735289978,1216.9773858999997,0.4170707345759189,1220.3927783800766,0.41824122489647425,2196.240965671002,0.7526744896584282,2156.1854904,2088.2095186821516,1974.2339649590583,5275416.328113,2804327.871184995,32705.6,35976.16
1762,B2634,4501.5516136999995,2635.7455242,2631.017587051309,1095.987948616073,1865.8060894999994,0.4144806612505818,1870.5340266486905,0.4155309518069096,3405.5636650839265,0.756531071357585,3439.9906806999998,3332.265466643831,3150.388696944611,5275416.328113,2804327.871184995,52452.8,57698.08
1763,B2722,3204.2055467000005,1845.4437918000003,1843.8512784997367,782.0441676498424,1358.7617549000001,0.42405574021285364,1360.3542682002637,0.42455274743572163,2422.161379050158,0.7559319599657809,2712.7493413,2615.458475533044,2472.705401513554,5275416.328113,2804327.871184995,39428.8,43371.68000000001
1764,B3298,731.1417929999999,600.3995958,446.83208795036205,224.30504928816018,130.74219719999985,0.17881920914894256,284.30970504963784,0.3888571379336236,506.83674371183974,0.6932126552801774,33.571103300000004,32.62751060106172,30.846684226077585,5275416.328113,2804327.871184995,596.8,656.48
1765,B2897,1312.7378926,810.1423098000001,775.8036845429341,356.06137498524424,502.59558279999976,0.382860573792505,536.9342080570658,0.4090185947124734,956.6765176147557,0.7287643047462952,608.6869079,591.2454564980355,558.974974207947,5275416.328113,2804327.871184995,9728.0,10700.8
1766,B3066,2435.3161689,1404.3762666000002,1401.6850458312172,604.8948784253804,1030.9399022999996,0.42332897693758653,1033.6311230687827,0.4244340575850815,1830.4212904746196,0.7516154632609353,1913.8104071,1848.8249572221844,1747.915136463654,5275416.328113,2804327.871184995,27688.0,30456.800000000003
1767,B2099,2723.6314414999997,1593.4342356000002,1589.6040060536004,678.439449148291,1130.1972058999995,0.4149596706364794,1134.0274354463993,0.41636596573501533,2045.1919923517087,0.7509062941443169,2041.2083945,1986.0530791434562,1877.653276636242,5275416.328113,2804327.871184995,31499.2,34649.12
1768,B1016,2285.7671512,1341.2800521000001,1334.8541784799056,578.1266977540054,944.4870991,0.41320354901598605,950.9129727200946,0.41601480370425165,1707.6404534459948,0.7470754195367206,1604.9001847999998,1562.1761212863137,1476.9117419969373,5275416.328113,2804327.871184995,25011.2,27512.32
1769,B4430,1410.8446341999997,854.0182017,828.6486081545677,375.9329419027237,556.8264324999998,0.39467594021487745,582.1960260454321,0.41265778806009945,1034.911692297276,0.7335405098550122,740.0377319000002,712.3659893327069,673.4846858230217,5275416.328113,2804327.871184995,11267.2,12393.920000000002
1770,B4279,3204.95763,1875.8339289,1871.7889239370938,790.5308578926295,1329.1237010999998,0.4147086653061307,1333.168706062906,0.4159707740232766,2414.42677210737,0.7533412452967031,2321.2780525,2254.74185556734,2131.6768809123523,5275416.328113,2804327.871184995,35750.4,39325.44
1771,B2988,2116.5164320999997,1230.6612861,1225.7300211622487,532.8174301662697,885.8551459999996,0.4185439491821273,890.786410937751,0.42087384601777744,1583.69900193373,0.7482573619153949,1513.3697813,1459.3550226201887,1379.702671985046,5275416.328113,2804327.871184995,22403.2,24643.520000000004
1772,B2224,1369.6233141999999,825.8649588000001,801.4048297717981,365.28551916056523,543.7583553999998,0.3970130690405269,568.2184844282018,0.4148720882136119,1004.3377950394347,0.7332949027857858,720.7607720000001,694.0917100355459,656.2078261253552,5275416.328113,2804327.871184995,10572.8,11630.08
1773,B1503,2387.6743591999993,1381.933125,1379.0381818439303,594.1399505175616,1005.7412341999993,0.42122211109934493,1008.6361773560691,0.42243456418990777,1793.5344086824377,0.7511637429835152,1860.6414762,1798.9314368079426,1700.7448301548613,5275416.328113,2804327.871184995,27057.6,29763.360000000004
1774,B4246,2469.9530004,1431.7225227000001,1428.2002306974612,616.4428731910605,1038.2304776999997,0.4203442241742503,1041.7527697025387,0.42177028046032883,1853.5101272089394,0.7504232375712292,1918.1559146000002,1861.6644876572584,1760.0538786982197,5275416.328113,2804327.871184995,28750.4,31625.44000000001
1775,B4196,1872.9273997999999,1092.5965395000003,1085.2729221606287,477.2138638293432,780.3308602999996,0.41663700386001457,787.6544776393712,0.42054725544806526,1395.7135359706567,0.7452042914849223,1262.8312942,1214.8632442832854,1148.5553811468294,5275416.328113,2804327.871184995,18521.6,20373.76000000001
1776,B3043,8445.300251,5312.0026026,5200.042927600923,2077.2691400987205,3133.297648400001,0.3710108054511135,3245.257323399078,0.38426784447537077,6368.03111090128,0.7540325295299296,3863.4246697,3785.891820178411,3579.2558898849416,5275416.328113,2804327.871184995,64606.4,71067.04000000001
1777,B1704,1375.3692876,845.9846046000001,813.1447366789217,371.7756549782921,529.3846829999999,0.38490366752610033,562.2245509210783,0.40878079508533466,1003.5936326217079,0.7296903033024422,652.1570414,634.1940713384997,599.579431475003,5275416.328113,2804327.871184995,10697.6,11767.36
1778,B1457,2335.5032699000003,1353.1583943,1349.626101773953,583.2274335906991,982.3448756000003,0.42061378729821325,985.8771681260473,0.42212622043053694,1752.2758363093012,0.7502776206279209,1754.8621233,1694.9763807437669,1602.463694725195,5275416.328113,2804327.871184995,25788.800000000003,28367.680000000004
1779,B1176,1165.037344,729.7489800000001,688.1328807863343,319.86376861646175,435.288364,0.3736261041259807,476.90446321366574,0.4093469326710833,845.1735753835383,0.7254476259805953,485.0707691,464.9488982722605,439.5717473401231,5275416.328113,2804327.871184995,7411.2,8152.320000000001
1780,B3768,1474.5964766000002,895.5794421,870.4323948641284,392.62429467559355,579.0170345000001,0.3926613440953342,604.1640817358718,0.40971485509642763,1081.9721819244066,0.733741195706046,753.6840318000001,731.2422566859764,691.3306767578732,5275416.328113,2804327.871184995,12083.2,13291.52
1781,B2282,2758.0181589999997,1621.8484047000002,1615.654993578728,689.7772203854412,1136.1697542999996,0.41195151329676205,1142.3631654212718,0.41419711530669145,2068.2409386145587,0.7499011316750939,1783.545166,1726.3495190469848,1632.124470941108,5275416.328113,2804327.871184995,27228.800000000003,29951.680000000004
1782,B1186,2452.5407919,1426.3102251,1422.7953861977849,611.417527095206,1026.2305668,0.41843567706980817,1029.745405702215,0.41986881894203454,1841.123264804794,0.7507003638371549,1851.9310698,1795.5866168994066,1697.5825722439452,5275416.328113,2804327.871184995,27625.6,30388.16
1783,B3439,983.2980213000001,673.9979976000002,589.111897351512,280.4623853733324,309.3000236999999,0.3145536927767637,394.1861239484881,0.4008816405705179,702.8356359266677,0.7147737722460397,264.83705399999997,253.92606530640143,240.06664955376752,5275416.328113,2804327.871184995,4126.4,4539.04
1784,B2736,1685.0504694999997,1011.4958835,994.8566272012183,437.443635295539,673.5545859999997,0.3997236867331705,690.1938422987814,0.4095983205200855,1247.6068342044607,0.7403973096275624,980.4162634,948.6329027123187,896.8560290800137,5275416.328113,2804327.871184995,15112.0,16623.2
1785,B3552,1326.2660523000002,815.0097726,783.2015090222743,357.53996297039674,511.25627970000016,0.38548546033684833,543.0645432777259,0.4094687806688165,968.7260893296034,0.7304161089320248,621.9480527000001,599.0283391275151,566.3330630850177,5275416.328113,2804327.871184995,9833.6,10816.96
1786,B3690,1250.5373901999997,783.2532411,743.2378241045895,341.83733115370177,467.2841490999997,0.3736666754324447,507.2995660954101,0.4056652524514099,908.7000590462978,0.726647652575161,523.243463,506.9085203858534,479.2411916139815,5275416.328113,2804327.871184995,8745.599999999999,9620.16
1787,B2825,1508.8578205,898.4537775,880.4602202483362,396.516835605299,610.4040429999999,0.4045470916522316,628.3976002516637,0.4164723751396454,1112.3409848947008,0.7372072900322028,871.1539505000001,839.1428240719421,793.3419754642226,5275416.328113,2804327.871184995,12804.8,14085.28
1788,B3454,1042.524225,688.7838141,623.9920720275727,294.9777093855448,353.7404108999999,0.33931145427340065,418.5321529724272,0.4014603622015855,747.5465156144551,0.7170543357056812,334.05761759999996,323.1386998302939,305.50162274917744,5275416.328113,2804327.871184995,5723.200000000001,6295.520000000001
1789,B3504,1172.7761561000002,745.3579743000001,697.5155185846104,323.85282521051846,427.41818180000007,0.3644499247165416,475.2606375153898,0.40524411674248373,848.9233308894818,0.7238579386816045,448.0003648999999,431.6231887152561,408.06497221761526,5275416.328113,2804327.871184995,7419.2,8161.120000000001
1790,B1473,1878.2678086000003,1103.3492958000002,1093.9226873600214,481.66650927106076,774.9185128000001,0.4125708321528436,784.3451212399789,0.41758960977167797,1396.6012993289396,0.7435581299612012,1223.2385433,1183.4603696372617,1118.8664916130544,5275416.328113,2804327.871184995,18609.6,20470.56
1791,B2617,2036.9385472,1255.0992201000001,1225.161700456441,530.1045090548351,781.8393270999998,0.38383059134244646,811.776846743559,0.3985279025032135,1506.8340381451649,0.7397542946086798,840.8066113,821.8904722301671,777.0312658937812,5275416.328113,2804327.871184995,14192.0,15611.2
1792,B3180,5975.912381599999,3468.1123026,3465.4421856823383,1438.612966968726,2507.800078999999,0.4196514136856467,2510.470195917661,0.4200982269498242,4537.299414631273,0.7592647155607141,5539.191556,5361.7043885984285,5069.059794690196,5275416.328113,2804327.871184995,82974.40000000001,91271.84
1793,B2423,2536.5354050999995,1486.6815114,1482.0131640200034,635.3029992662246,1049.8538936999994,0.4138928601545029,1054.522241079996,0.4157333025826316,1901.232405833775,0.7495390768097011,1870.2367189000001,1823.4228592658465,1723.899498129495,5275416.328113,2804327.871184995,28947.2,31841.92
1794,B4444,4380.437233499999,2983.8040281000003,2311.5587048105276,997.7250727291114,1396.6332053999986,0.31883420100602133,2068.8785286894713,0.4722995487453711,3382.7121607708877,0.7722316244828551,43.7840571,47.27827821873669,44.6978053826318,5275416.328113,2804327.871184995,8072.0,8879.2
1795,B2179,1310.8775510000003,837.3548988,786.2543148140132,361.7024066689195,473.52265220000027,0.36122569330657506,524.623236185987,0.4002076592018677,949.1751443310808,0.7240761302281853,528.8518532,522.8881740441013,494.348667524878,5275416.328113,2804327.871184995,9521.6,10473.760000000002
1796,B4232,1348.0539894,823.4427069000001,795.0360124209498,361.9724811458139,524.6112825,0.38916192276059886,553.0179769790503,0.41023429426976504,986.0815082541862,0.7314851749321089,662.2674032,640.3026422708572,605.3545934518686,5275416.328113,2804327.871184995,10284.8,11313.28
1797,B2702,1954.5524202999995,1153.5501465000002,1145.2713681881683,497.9303438037699,801.0022737999993,0.40981365630350064,809.2810521118313,0.4140492952282225,1456.6220764962295,0.7452458482912707,1306.414063,1265.572525938982,1196.496924027321,5275416.328113,2804327.871184995,19804.8,21785.28
1798,B4470,15710.401184000004,9381.446579700001,9338.581849255119,3787.2309069031053,6328.954604300003,0.40285124040916415,6371.819334744885,0.4055796704436904,11923.170277096899,0.7589348061486713,11669.9328795,11328.19334617162,10709.894704315513,5275416.328113,2804327.871184995,181201.6,199321.76
1799,B1332,3717.4264941,2154.5712657,2152.583532758739,906.8892816707389,1562.8552284000002,0.42041321620762057,1564.8429613412613,0.420947922931322,2810.537212429261,0.7560437891347467,3214.7027903,3117.712826055468,2947.5464502583136,5275416.328113,2804327.871184995,47484.8,52233.28
1800,B3466,1074.025925,706.5180126000001,644.2455291940704,302.9439003045537,367.5079123999998,0.3421778784343589,429.7803958059295,0.4001583069849357,771.0820246954462,0.717936137989822,343.33159209999997,333.84888336902776,315.62723894043864,5275416.328113,2804327.871184995,6027.200000000001,6629.920000000001
1801,B4146,1356.5252556,822.2884668,795.8829662279774,363.1293155737591,534.2367888,0.39382738109339777,560.6422893720227,0.41329292400387113,993.395940026241,0.732309211292093,699.5403383999999,674.5207878834708,637.7050950092839,5275416.328113,2804327.871184995,10411.2,11452.32
1802,B3028,1334.9655871,818.3894625,788.5669619050423,358.8951776759204,516.5761246,0.38695838274167,546.3986251949577,0.40929791035431984,976.0704094240796,0.7311577308479067,644.7580797,621.5690920744858,587.6435300978031,5275416.328113,2804327.871184995,10075.2,11082.72
1803,B2024,1878.5638296000002,1104.5017314000002,1095.9590559918167,480.7974078527766,774.0620982,0.41204993197639705,782.6047736081835,0.41659738214741543,1397.7664217472236,0.7440611810591754,1239.067658,1197.7148831984748,1132.342986464144,5275416.328113,2804327.871184995,18612.8,20474.08
1804,B1683,2032.1127717,1195.511166,1185.9770307075971,520.0201708290633,836.6016056999999,0.41169054067807764,846.1357409924028,0.4163822760114602,1512.0926008709366,0.7440987635769686,1318.5900566,1278.378948759827,1208.6043656783363,5275416.328113,2804327.871184995,20486.4,22535.04
1805,B3559,1386.5303873999999,850.9009257,820.7676928293629,372.871431078494,535.6294616999999,0.38630921223760833,565.762694570637,0.4080420448855408,1013.6589563215059,0.731075903949212,666.4985904999999,647.993549700495,612.6257271829941,5275416.328113,2804327.871184995,10886.4,11975.040000000005
1806,B3889,790.3749618999999,610.7952114000002,477.81438448351963,236.4095289693593,179.5797504999997,0.22720829879061952,312.56057741648027,0.3954586019085283,553.9654329306406,0.7008894001385758,106.57376640000001,100.43302829880129,94.9513417582347,5275416.328113,2804327.871184995,1523.1999999999998,1675.52
1807,B3367,780.8166495999999,618.5541546,475.13750518865635,235.26020797837037,162.26249499999994,0.207811264120872,305.67914441134354,0.39148645788731345,545.5564416216296,0.6986998060314282,67.46719829999999,64.48472890344745,60.96511910486158,5275416.328113,2804327.871184995,1052.8,1158.0800000000002
1808,B1331,7575.2992810000005,4646.3522472,4583.087217394429,1864.2303389315534,2928.9470338,0.3866443984789147,2992.2120636055715,0.39499588763581833,5711.068942068447,0.753906707869968,3899.9748363000003,3830.034556645394,3620.9892930035876,5275416.328113,2804327.871184995,68587.2,75445.92
1809,B1456,2055.1644177,1198.3435560000003,1192.7501094796128,519.5880767391891,856.8208616999996,0.41691110176912033,862.414308220387,0.41963275579943254,1535.5763409608107,0.7471793145773336,1453.701919,1403.5346341589914,1326.9289891474868,5275416.328113,2804327.871184995,21459.2,23605.120000000003
1810,B1430,1828.779746,1076.0614218,1066.318069965767,470.50432013677926,752.7183241999999,0.4115959430578689,762.4616760342328,0.41692373163139396,1358.2754258632208,0.7427222599299396,1207.9049834,1170.7916502876083,1106.8892375066735,5275416.328113,2804327.871184995,17828.800000000003,19611.680000000004
1811,B2304,2924.8864631,1689.9753222,1687.511141239824,721.9053413129457,1234.9111409000002,0.42220823149188313,1237.3753218601762,0.4230507192230357,2202.9811217870547,0.7531851747339897,2366.48679,2293.2024437155183,2168.038270301265,5275416.328113,2804327.871184995,35040.0,38544.0
1812,B1507,1345.4977609999999,815.2140627,789.1082075941857,359.85372720789127,530.2836982999999,0.3941171168548677,556.3895534058141,0.41351949407354993,985.6440337921085,0.7325497391088625,694.3908208,668.4811119081376,631.9950676671161,5275416.328113,2804327.871184995,10241.6,11265.760000000002
1813,B2999,1808.7704677,1060.4426832,1052.2884821951907,462.83337580564546,748.3277845,0.41372180597992636,756.4819855048092,0.41822995178970285,1345.9370918943546,0.7441171314599271,1201.9657324,1159.8215330778928,1096.5178749584027,5275416.328113,2804327.871184995,17596.8,19356.48
1814,B3170,873.9560955,658.5016428000001,529.5454123265492,256.6463636151776,215.45445269999982,0.24652777617705834,344.4106831734507,0.3940823628862152,617.3097318848223,0.7063395233048322,119.3619164,113.58496321905248,107.38543727987435,5275416.328113,2804327.871184995,1830.4,2013.44
1815,B4082,1657.2748349000003,980.4826881,965.5772421421855,431.73729229836874,676.7921468000003,0.4083765302819178,691.6975927578148,0.417370479652249,1225.5375426016317,0.7394896228395216,1005.8617745,970.3917800177759,917.427295627501,5275416.328113,2804327.871184995,15139.2,16653.120000000003
1816,B2655,2485.1024687,1441.9330380000001,1438.8408815167684,617.9890252383542,1043.1694306999998,0.4197691820915939,1046.2615871832315,0.4210134593486397,1867.1134434616456,0.7513225176740358,1893.3356755,1833.2867672346065,1733.225028908344,5275416.328113,2804327.871184995,28139.2,30953.120000000003
1817,B3238,1461.3849169,878.9791482,856.7297356814607,386.9420780464954,582.4057687,0.39853002584387076,604.6551812185393,0.4137549075716338,1074.4428388535046,0.7352223404171255,788.1464755,759.6586170657048,718.1960575160174,5275416.328113,2804327.871184995,11827.2,13009.920000000002
1818,B3826,1027.010825,671.8062807,610.7397859024716,288.87371918473343,355.20454430000007,0.34586251250078115,416.2710390975285,0.40532293230456307,738.1371058152666,0.7187237834764464,353.4423329,338.2286836043567,319.7679874175259,5275416.328113,2804327.871184995,5449.6,5994.560000000001
1819,B1750,1991.4939415,1175.4462222000002,1163.361098187514,512.1467763185922,816.0477192999997,0.40976660902385165,828.1328433124859,0.4158349799893107,1479.3471651814077,0.742832872525416,1303.7131575,1262.2581339161072,1193.3634332323563,5275416.328113,2804327.871184995,20382.4,22420.640000000003
1820,B3117,2388.7425675999993,1413.342972,1403.8708474751897,606.8116426404983,975.3995955999994,0.40833181809959374,984.8717201248096,0.4122971363608775,1781.930924959501,0.7459702644935198,1491.8626863999998,1451.3300135482677,1372.115672051778,5275416.328113,2804327.871184995,23609.6,25970.56
1821,B3233,1397.7316953999998,856.7430228,826.3111363259654,375.94810019656876,540.9886725999999,0.3870475817214554,571.4205590740344,0.4088199194127214,1021.7835952034311,0.7310298525576608,672.9188311999999,654.5458318178042,618.8203823592377,5275416.328113,2804327.871184995,10776.0,11853.6
1822,B1451,28324.0324985,14688.0144396,10448.652111356807,4570.528266843807,13636.018058900001,0.4814292618687733,17875.380387143196,0.6311029472265239,23753.504231656196,0.8386342669573673,3217.8444403000003,3412.9443139337295,3226.6640510929733,5275416.328113,2804327.871184995,135948.8,149543.68
1823,B2263,5228.535182299999,3130.5484484999997,3109.89614875101,1282.0279225961283,2097.9867337999995,0.40125707500300467,2118.639033548989,0.4052069957798416,3946.5072597038707,0.7548017029824837,3122.2714778,3035.5947916394716,2869.9104605602834,5275416.328113,2804327.871184995,50163.2,55179.52
1824,B2541,6608.374545299999,3860.8714935000007,3856.7468431832513,1592.1309026565536,2747.5030517999985,0.4157607945745258,2751.627702116748,0.41638494962029016,5016.243642643445,0.7590737492642714,5900.6980143,5719.448757369241,5407.278291101369,5275416.328113,2804327.871184995,87664.0,96430.4
1825,B3749,1905.2065111000002,1127.9070954,1116.2673422412136,489.84468230231744,777.2994157000003,0.4079869616082797,788.9391688587866,0.4140964059603599,1415.3618287976828,0.742891555614358,1139.0588487,1103.9543790310618,1043.6999790250197,5275416.328113,2804327.871184995,17392.0,19131.2
