,Date,Enet1_B1022,Enet1_B1031,Enet1_B1016,Enet1_B1015,Enet1_B1018,Enet1_B1021,Enet1_B1020,Enet1_B1024,Enet1_B1017,Enet1_B1013,Enet1_B1023,Enet1_B1019,Enet1_B1025,EC_demand,EC_surplus,EC_to_GRID,GRID_to_EC,EFF,NOM_CAP_kWh,SOC,ESOC_D,ESOC_C,DISC,CHAR,EC_to_GRID_B,GRID_to_EC_B
4909,2005-07-24 13:00:00,-7.234,-5.369000000000001,-7.395,-8.053,-7.9510000000000005,-7.24,-6.978999999999999,-6.91,-6.188,-7.321,-6.2010000000000005,-6.446,-6.622,0.0,-89.909,89.909,0.0,0.95,200.8456731780822,578.1920888993789,517.3297531930556,1.1053519756387686e-05,0.0,1.0500843768568301e-05,89.90898949915623,0.0
4910,2005-07-24 14:00:00,-5.445,-4.288,-5.5889999999999995,-6.564,-6.338999999999999,-5.789999999999999,-5.744,-5.694000000000001,-4.840999999999999,-6.0969999999999995,-4.753,-4.847999999999999,-4.922999999999999,0.0,-70.915,70.915,0.0,0.95,200.8456731780822,578.192089424421,517.3297636938994,5.526759423446492e-07,0.0,5.250421452274167e-07,70.91499947495787,0.0
4911,2005-07-24 15:00:00,-3.853,-2.896,-3.989,-5.387999999999999,-5.077999999999999,-4.599,-4.707999999999999,-4.644,-3.397,-5.031000000000001,-3.355,-3.332,-3.3510000000000004,0.0,-53.620999999999995,53.620999999999995,0.0,0.95,200.8456731780822,578.1920894506732,517.3297642189416,2.7633745958155487e-08,0.0,2.625205866024771e-08,53.620999973747935,0.0
4912,2005-07-24 16:00:00,-2.129,-1.2499999999999996,-2.2439999999999998,-3.893,-3.489,-3.1530000000000005,-3.323,-3.1489999999999996,-1.803,-3.558,-1.7150000000000003,-1.6179999999999999,-1.6390000000000002,0.0,-32.963,32.963,0.0,0.95,200.8456731780822,578.1920894519857,517.3297642451937,1.3816361388307996e-09,0.0,1.3125543318892597e-09,32.962999998687444,0.0
4913,2005-07-24 17:00:00,-0.8330000000000002,0.5020000000000002,-0.9360000000000004,-2.281,-1.9630000000000005,-1.524,-1.6659999999999995,-1.4140000000000006,-0.008999999999999897,-1.7940000000000005,-0.2519999999999998,-0.1629999999999998,-0.1589999999999998,0.5020000000000002,-12.994,12.491999999999999,0.0,0.95,200.8456731780822,578.1920894520514,517.3297642465062,6.912159733474255e-11,0.0,6.566551746800542e-11,12.491999999934334,0.0
4914,2005-07-24 18:00:00,1.139,2.588,1.109,0.6950000000000001,0.6969999999999998,1.0830000000000002,1.1589999999999998,1.384,2.039,1.296,1.883,1.932,1.645,18.648999999999997,0.0,0.0,18.648999999999997,0.95,200.8456731780822,558.561563136262,517.3297642465719,3.410605131648481e-12,19.63052631578947,0.0,0.0,0.0
4915,2005-07-24 19:00:00,2.379,3.993,2.219,2.371,2.427,3.003,3.492,3.988,3.223,3.506,3.786,4.121,3.834,42.342000000000006,0.0,0.0,42.342000000000006,0.95,200.8456731780822,513.9910368204725,497.6992379307825,19.63052631579285,44.57052631578948,0.0,0.0,0.0
4916,2005-07-24 20:00:00,1.447,2.287,1.16,1.395,1.23,1.994,2.675,2.595,1.369,1.611,2.757,2.051,2.258,24.829000000000004,0.0,0.0,24.829000000000004,0.95,200.8456731780822,487.85524734678825,453.128711614993,64.20105263158234,26.135789473684216,0.0,0.0,0.0
4917,2005-07-24 21:00:00,1.107,1.287,0.969,0.951,0.897,1.423,1.415,1.222,0.927,0.812,1.354,0.885,1.118,14.367,0.0,0.0,14.367,0.95,200.8456731780822,472.7320894520514,426.9929221413088,90.33684210526656,15.123157894736844,0.0,0.0,0.0
4918,2005-07-24 22:00:00,0.759,0.813,0.772,0.73,0.761,0.765,0.693,0.783,0.834,0.78,0.743,0.804,0.773,10.01,0.0,0.0,10.01,0.95,200.8456731780822,462.1952473467883,411.86976424657195,105.46000000000339,10.536842105263158,0.0,0.0,0.0
